iter	Passed	Remaining
2836	2321548	133478
2837	2322476	132666
2838	2323201	131841
2839	2324094	131027
2840	2324782	130200
2841	2325490	129375
2842	2326198	128550
2843	2326872	127724
2844	2327582	126899
2845	2328245	126072
2846	2328950	125247
2847	2329718	124426
2848	2330457	123603
2849	2331240	122783
2850	2332067	121964
2851	2333047	121154
2852	2333972	120341
2853	2334804	119523
2854	2335614	118704
2855	2336428	117885
2856	2337214	117065
2857	2337872	116238
2858	2338680	115419
2859	2339409	114596
2860	2340080	113770
2861	2340779	112946
2862	2341485	112122
2863	2342160	111297
2864	2342849	110473
2865	2343592	109651
2866	2344272	108826
2867	2344924	108000
2868	2345696	107180
2869	2346466	106360
2870	2347325	105543
2871	2348025	104720
2872	2348723	103896
2873	2349488	103076
2874	2350193	102253
2875	2350929	101431
2876	2351629	100608
2877	2352429	99790
2878	2353140	98967
2879	2353827	98144
2880	2354594	97324
2881	2355316	96502
2882	2355979	95678
2883	2356674	94855
2884	2357405	94034
2885	2358251	93217
2886	2358952	92395
2887	2359651	91573
2888	2360403	90753
2889	2361107	89931
2890	2361792	89108
2891	2362488	88286
2892	2363161	87463
2893	2363933	86644
2894	2364601	85822
2895	2365244	84998
2896	2366001	84178
2897	2366713	83357
2898	2367824	82550
2899	2368628	81733
2900	2369427	80915
2901	2370431	80104
2902	2371111	79282
2903	2371856	78462
2904	2372569	77641
2905	2373320	76822
2906	2374031	76001
2907	2374729	75180
2908	2375549	74363
2909	2376355	73546
2910	2377032	72724
2911	2377688	71902
2912	2378361	71081
2913	2379100	70261
2914	2379860	69443
2915	2380577	68623
2916	2381323	67804
2917	2381952	66982
2918	2382805	66166
2919	2383567	65347
2920	2384298	64528
2921	2385174	63713
2922	2386073	62898
2923	2386877	62081
2924	2387597	61262
2925	2388342	60443
2926	2389076	59624
2927	2389771	58805
2928	2390507	57986
2929	2391202	57166
2930	2391935	56348
2931	2392738	55531
2932	2393463	54712
2933	2394182	53893
2934	2394873	53074
2935	2395561	52254
2936	2396219	51435
2937	2396920	50616
2938	2397703	49799
2939	2398684	48986
2940	2399454	48168
2941	2400185	47350
2942	2400853	46531
2943	2401820	45717
2944	2402544	44899
2945	2403281	44081
2946	2404024	43264
2947	2404876	42448
2948	2405633	41631
2949	2406359	40813
2950	2407026	39994
2951	2407716	39176
2952	2408410	38358
2953	2409113	37540
2954	2409838	36722
2955	2410563	35905
2956	2411421	35090
2957	2412148	34272
2958	2412854	33455
2959	2413552	32637
2960	2414267	31820
2961	2414958	31002
2962	2415708	30186
2963	2416411	29368
2964	2417226	28553
2965	2418001	27736
2966	2418697	26919
2967	2419448	26103
2968	2420195	25286
2969	2420876	24469
2970	2421675	23653
2971	2422452	22837
2972	2423242	22022
2973	2423975	21205
2974	2424663	20389
2975	2425470	19573
2976	2426163	18756
2977	2426955	17941
2978	2427849	17126
2979	2428652	16310
2980	2429417	15494
2981	2430246	14679
2982	2431132	13864
2983	2431819	13047
2984	2432534	12231
2985	2433528	11417
2986	2434309	10601
2987	2435036	9785
2988	2435864	8970
2989	2436639	8154
2990	2437320	7338
2991	2438027	6523
2992	2438743	5707
2993	2439458	4891
2994	2440232	4076
2995	2441063	3261
2996	2442026	2446
2997	2442807	1630
2998	2443664	815
2999	2444618	0
